success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,plugin_version,time_elapsed,participant,collect,rt,stimulus,response,response_index,question_order,view_history,task,key_press,correct,choices,correct_choice,trial_duration,response_ends_trial,number_of_oobs,coherent_movement_direction,coherence_movement,opposite_coherence_movement,coherent_orientation,coherence_orientation,opposite_coherence_orientation,movement_speed,oob_size,oob_color,movement_speed_randomisation,aperture_width,aperture_height,background_color,aperture_background_color,frame_rate,number_of_frames,stimulus_type,aperture_shape,random_movement_type,random_orientation_type,number_of_apertures,density_unit_area,prompt,aperture_position_left,aperture_position_top,aperture_mode,congruency,isCorrect,id
,,,,,html-keyboard-response,265,2.1.0,213755,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,266,2.0.0,214386,d2,true,630,,,,,,expTrial,n,true,"[""a"",""e"",""n"",""k""]",n,1500,true,40,270,60,0,270,0,100,9,7,black,0,600,400,white,#0000,16.64864864864865,37,4,0,0,0,1,null,null,50,50,overlay,incongruent,true,25
,,,,,html-keyboard-response,267,2.1.0,215048,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,268,2.0.0,215499,d2,true,449,,,,,,expTrial,k,true,"[""a"",""e"",""n"",""k""]",k,1500,true,40,0,60,0,0,100,0,9,7,black,0,600,400,white,#0000,16.25925925925926,27,4,0,0,0,1,null,null,50,50,overlay,congruent,true,26
,,,,,html-keyboard-response,269,2.1.0,216164,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,270,2.0.0,216794,d2,true,629,,,,,,expTrial,e,true,"[""a"",""e"",""n"",""k""]",e,1500,true,40,90,60,0,90,0,100,9,7,black,0,600,400,white,#0000,16.289473684210527,38,4,0,0,0,1,null,null,50,50,overlay,incongruent,true,27
,,,,,html-keyboard-response,271,2.1.0,217449,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,272,2.0.0,217939,d2,true,488,,,,,,expTrial,k,true,"[""a"",""e"",""n"",""k""]",k,1500,true,40,0,60,0,0,0,100,9,7,black,0,600,400,white,#0000,16.2,30,4,0,0,0,1,null,null,50,50,overlay,incongruent,true,28
,,,,,html-keyboard-response,273,2.1.0,218592,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,274,2.0.0,219098,d2,true,505,,,,,,expTrial,n,true,"[""a"",""e"",""n"",""k""]",n,1500,true,40,270,60,0,270,100,0,9,7,black,0,600,400,white,#0000,16.466666666666665,30,4,0,0,0,1,null,null,50,50,overlay,congruent,true,29
,,,,,html-keyboard-response,275,2.1.0,219752,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,276,2.0.0,220202,d2,true,448,,,,,,expTrial,k,true,"[""a"",""e"",""n"",""k""]",k,1500,true,40,0,60,0,0,100,0,9,7,black,0,600,400,white,#0000,16.53846153846154,26,4,0,0,0,1,null,null,50,50,overlay,congruent,true,30
,,,,,html-keyboard-response,277,2.1.0,220854,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,278,2.0.0,221322,d2,true,468,,,,,,expTrial,n,true,"[""a"",""e"",""n"",""k""]",n,1500,true,40,270,60,0,270,100,0,9,7,black,0,600,400,white,#0000,16.642857142857142,28,4,0,0,0,1,null,null,50,50,overlay,congruent,true,31
,,,,,html-keyboard-response,279,2.1.0,221983,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,280,2.0.0,222571,d2,true,587,,,,,,expTrial,a,true,"[""a"",""e"",""n"",""k""]",a,1500,true,40,180,60,0,180,0,100,9,7,black,0,600,400,white,#0000,16.27777777777778,36,4,0,0,0,1,null,null,50,50,overlay,incongruent,true,32
,,,,,html-keyboard-response,281,2.1.0,223222,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,282,2.0.0,223778,d2,true,555,,,,,,expTrial,e,true,"[""a"",""e"",""n"",""k""]",e,1500,true,40,90,60,0,90,0,100,9,7,black,0,600,400,white,#0000,16.636363636363637,33,4,0,0,0,1,null,null,50,50,overlay,incongruent,true,33
,,,,,html-keyboard-response,283,2.1.0,224429,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,284,2.0.0,224938,d2,true,509,,,,,,expTrial,k,true,"[""a"",""e"",""n"",""k""]",k,1500,true,40,0,60,0,0,0,100,9,7,black,0,600,400,white,#0000,16.35483870967742,31,4,0,0,0,1,null,null,50,50,overlay,incongruent,true,34
,,,,,html-keyboard-response,285,2.1.0,225596,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,286,2.0.0,226114,d2,true,516,,,,,,expTrial,n,true,"[""a"",""e"",""n"",""k""]",n,1500,true,40,270,60,0,270,0,100,9,7,black,0,600,400,white,#0000,16.258064516129032,31,4,0,0,0,1,null,null,50,50,overlay,incongruent,true,35
,,,,,html-keyboard-response,287,2.1.0,226772,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,288,2.0.0,227259,d2,true,485,,,,,,expTrial,a,true,"[""a"",""e"",""n"",""k""]",a,1500,true,40,180,60,0,180,100,0,9,7,black,0,600,400,white,#0000,16.620689655172413,29,4,0,0,0,1,null,null,50,50,overlay,congruent,true,36
,,,,,html-keyboard-response,289,2.1.0,227922,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,290,2.0.0,228346,d2,true,424,,,,,,expTrial,e,true,"[""a"",""e"",""n"",""k""]",e,1500,true,40,90,60,0,90,100,0,9,7,black,0,600,400,white,#0000,16.64,25,4,0,0,0,1,null,null,50,50,overlay,congruent,true,37
,,,,,html-keyboard-response,291,2.1.0,229012,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,292,2.0.0,229474,d2,true,461,,,,,,expTrial,a,true,"[""a"",""e"",""n"",""k""]",a,1500,true,40,180,60,0,180,100,0,9,7,black,0,600,400,white,#0000,16.285714285714285,28,4,0,0,0,1,null,null,50,50,overlay,congruent,true,38
,,,,,html-keyboard-response,293,2.1.0,230131,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,294,2.0.0,230682,d2,true,550,,,,,,expTrial,n,true,"[""a"",""e"",""n"",""k""]",n,1500,true,40,270,60,0,270,100,0,9,7,black,0,600,400,white,#0000,16.363636363636363,33,4,0,0,0,1,null,null,50,50,overlay,congruent,true,39
,,,,,html-keyboard-response,295,2.1.0,231334,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,296,2.0.0,231771,d2,true,436,,,,,,expTrial,a,true,"[""a"",""e"",""n"",""k""]",a,1500,true,40,180,60,0,180,100,0,9,7,black,0,600,400,white,#0000,16.037037037037038,27,4,0,0,0,1,null,null,50,50,overlay,congruent,true,40
,,,,,html-keyboard-response,297,2.1.0,232431,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,298,2.0.0,233083,d2,true,650,,,,,,expTrial,e,true,"[""a"",""e"",""n"",""k""]",e,1500,true,40,90,60,0,90,0,100,9,7,black,0,600,400,white,#0000,16.358974358974358,39,4,0,0,0,1,null,null,50,50,overlay,incongruent,true,41
,,,,,html-keyboard-response,299,2.1.0,233749,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,300,2.0.0,234162,d2,true,412,,,,,,expTrial,k,true,"[""a"",""e"",""n"",""k""]",k,1500,true,40,0,60,0,0,100,0,9,7,black,0,600,400,white,#0000,16.08,25,4,0,0,0,1,null,null,50,50,overlay,congruent,true,42
,,,,,html-keyboard-response,301,2.1.0,234814,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,302,2.0.0,235371,d2,true,555,,,,,,expTrial,e,true,"[""a"",""e"",""n"",""k""]",e,1500,true,40,90,60,0,90,0,100,9,7,black,0,600,400,white,#0000,16.294117647058822,34,4,0,0,0,1,null,null,50,50,overlay,incongruent,true,43
,,,,,html-keyboard-response,303,2.1.0,236036,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,304,2.0.0,236490,d2,true,453,,,,,,expTrial,a,true,"[""a"",""e"",""n"",""k""]",a,1500,true,40,180,60,0,180,0,100,9,7,black,0,600,400,white,#0000,16.59259259259259,27,4,0,0,0,1,null,null,50,50,overlay,incongruent,true,44
,,,,,html-keyboard-response,305,2.1.0,237153,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,306,2.0.0,237707,d2,true,553,,,,,,expTrial,e,true,"[""a"",""e"",""n"",""k""]",e,1500,true,40,90,60,0,90,100,0,9,7,black,0,600,400,white,#0000,16.636363636363637,33,4,0,0,0,1,null,null,50,50,overlay,congruent,true,45
,,,,,html-keyboard-response,307,2.1.0,238367,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,308,2.0.0,238795,d2,true,427,,,,,,expTrial,k,true,"[""a"",""e"",""n"",""k""]",k,1500,true,40,0,60,0,0,100,0,9,7,black,0,600,400,white,#0000,16.23076923076923,26,4,0,0,0,1,null,null,50,50,overlay,congruent,true,46
,,,,,html-keyboard-response,309,2.1.0,239461,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,310,2.0.0,239850,d2,true,388,,,,,,expTrial,n,true,"[""a"",""e"",""n"",""k""]",n,1500,true,40,270,60,0,270,100,0,9,7,black,0,600,400,white,#0000,16.391304347826086,23,4,0,0,0,1,null,null,50,50,overlay,congruent,true,47
,,,,,html-keyboard-response,311,2.1.0,240514,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,312,2.0.0,241130,d2,true,615,,,,,,expTrial,k,true,"[""a"",""e"",""n"",""k""]",k,1500,true,40,0,60,0,0,0,100,9,7,black,0,600,400,white,#0000,16.2972972972973,37,4,0,0,0,1,null,null,50,50,overlay,incongruent,true,48
,,,,,html-keyboard-response,313,2.1.0,241786,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,314,2.0.0,242234,d2,true,447,,,,,,expTrial,n,false,"[""a"",""e"",""n"",""k""]",e,1500,true,40,90,60,0,90,0,100,9,7,black,0,600,400,white,#0000,16.653846153846153,26,4,0,0,0,1,null,null,50,50,overlay,incongruent,false,49
,,,,,html-keyboard-response,315,2.1.0,242889,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,316,2.0.0,243651,d2,true,760,,,,,,expTrial,a,true,"[""a"",""e"",""n"",""k""]",a,1500,true,40,180,60,0,180,0,100,9,7,black,0,600,400,white,#0000,16.6,45,4,0,0,0,1,null,null,50,50,overlay,incongruent,true,50
,,,,,html-keyboard-response,317,2.1.0,244316,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,318,2.0.0,244755,d2,true,437,,,,,,expTrial,e,true,"[""a"",""e"",""n"",""k""]",e,1500,true,40,90,60,0,90,100,0,9,7,black,0,600,400,white,#0000,16.22222222222222,27,4,0,0,0,1,null,null,50,50,overlay,congruent,true,51
,,,,,html-keyboard-response,319,2.1.0,245414,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,320,2.0.0,245890,d2,true,476,,,,,,expTrial,a,true,"[""a"",""e"",""n"",""k""]",a,1500,true,40,180,60,0,180,100,0,9,7,black,0,600,400,white,#0000,16.344827586206897,29,4,0,0,0,1,null,null,50,50,overlay,congruent,true,52
,,,,,html-keyboard-response,321,2.1.0,246547,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,322,2.0.0,247091,d2,true,543,,,,,,expTrial,n,true,"[""a"",""e"",""n"",""k""]",n,1500,true,40,270,60,0,270,100,0,9,7,black,0,600,400,white,#0000,16.333333333333332,33,4,0,0,0,1,null,null,50,50,overlay,congruent,true,53
,,,,,html-keyboard-response,323,2.1.0,247755,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,324,2.0.0,248283,d2,true,527,,,,,,expTrial,k,true,"[""a"",""e"",""n"",""k""]",k,1500,true,40,0,60,0,0,0,100,9,7,black,0,600,400,white,#0000,16.70967741935484,31,4,0,0,0,1,null,null,50,50,overlay,incongruent,true,54
,,,,,html-keyboard-response,325,2.1.0,248939,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,326,2.0.0,249426,d2,true,486,,,,,,expTrial,n,true,"[""a"",""e"",""n"",""k""]",n,1500,true,40,270,60,0,270,0,100,9,7,black,0,600,400,white,#0000,16.517241379310345,29,4,0,0,0,1,null,null,50,50,overlay,incongruent,true,55
,,,,,html-keyboard-response,327,2.1.0,250088,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,328,2.0.0,250508,d2,true,419,,,,,,expTrial,a,true,"[""a"",""e"",""n"",""k""]",a,1500,true,40,180,60,0,180,100,0,9,7,black,0,600,400,white,#0000,16.64,25,4,0,0,0,1,null,null,50,50,overlay,congruent,true,56
,,,,,html-keyboard-response,329,2.1.0,251170,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,330,2.0.0,251531,d2,true,360,,,,,,expTrial,e,true,"[""a"",""e"",""n"",""k""]",e,1500,true,40,90,60,0,90,100,0,9,7,black,0,600,400,white,#0000,16.61904761904762,21,4,0,0,0,1,null,null,50,50,overlay,congruent,true,57
,,,,,html-keyboard-response,331,2.1.0,252191,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,332,2.0.0,252722,d2,true,530,,,,,,expTrial,a,true,"[""a"",""e"",""n"",""k""]",a,1500,true,40,180,60,0,180,0,100,9,7,black,0,600,400,white,#0000,16.46875,32,4,0,0,0,1,null,null,50,50,overlay,incongruent,true,58
,,,,,html-keyboard-response,333,2.1.0,253387,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,334,2.0.0,253939,d2,true,552,,,,,,expTrial,n,true,"[""a"",""e"",""n"",""k""]",n,1500,true,40,270,60,0,270,0,100,9,7,black,0,600,400,white,#0000,16.666666666666668,33,4,0,0,0,1,null,null,50,50,overlay,incongruent,true,59
,,,,,html-keyboard-response,335,2.1.0,254593,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,336,2.0.0,255082,d2,true,487,,,,,,expTrial,k,true,"[""a"",""e"",""n"",""k""]",k,1500,true,40,0,60,0,0,100,0,9,7,black,0,600,400,white,#0000,16.344827586206897,29,4,0,0,0,1,null,null,50,50,overlay,congruent,true,60
,,,,,html-keyboard-response,337,2.1.0,255742,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,338,2.0.0,256426,d2,true,683,,,,,,expTrial,n,true,"[""a"",""e"",""n"",""k""]",n,1500,true,40,270,60,0,270,0,100,9,7,black,0,600,400,white,#0000,16.51219512195122,41,4,0,0,0,1,null,null,50,50,overlay,incongruent,true,61
,,,,,html-keyboard-response,339,2.1.0,257087,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,340,2.0.0,257642,d2,true,554,,,,,,expTrial,k,true,"[""a"",""e"",""n"",""k""]",k,1500,true,40,0,60,0,0,100,0,9,7,black,0,600,400,white,#0000,16.515151515151516,33,4,0,0,0,1,null,null,50,50,overlay,congruent,true,62
,,,,,html-keyboard-response,341,2.1.0,258298,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,342,2.0.0,258858,d2,true,559,,,,,,expTrial,n,true,"[""a"",""e"",""n"",""k""]",n,1500,true,40,270,60,0,270,0,100,9,7,black,0,600,400,white,#0000,16.323529411764707,34,4,0,0,0,1,null,null,50,50,overlay,incongruent,true,63
,,,,,html-keyboard-response,343,2.1.0,259514,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,344,2.0.0,260002,d2,true,486,,,,,,expTrial,a,true,"[""a"",""e"",""n"",""k""]",a,1500,true,40,180,60,0,180,0,100,9,7,black,0,600,400,white,#0000,16.24137931034483,29,4,0,0,0,1,null,null,50,50,overlay,incongruent,true,64
,,,,,html-keyboard-response,345,2.1.0,261189,d2,,1187,"
        <div class = ""frame""><p style=""text-align: center; max-width: 800px; margin: auto; font-size: 24px"">
        A kísérletnek ezen szakasza befejeződött, most pihenhetsz kicsit.
        Amennyiben készen állsz, nyomj le egy tetszőleges billentyűt a folytatáshoz!</p></div>
        <p style=""font-size: 24px;  position: absolute; top: 40px; right: 80px;"">Hátralévő idő: <span id=""timer"" class=""timer"">2:00</span></p>
    ", ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,346,2.1.0,263195,d2,true,null,"<div class=""frame""><h1>3. Blokk kezdődik</h1></div>",null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,347,2.1.0,263847,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,348,2.0.0,264507,d2,true,659,,,,,,expTrial,n,true,"[""a"",""e"",""n"",""k""]",n,1500,true,40,270,60,0,270,0,100,9,7,black,0,600,400,white,#0000,16.425,40,4,0,0,0,1,null,null,50,50,overlay,incongruent,true,0
,,,,,html-keyboard-response,349,2.1.0,265170,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,350,2.0.0,265578,d2,true,407,,,,,,expTrial,k,true,"[""a"",""e"",""n"",""k""]",k,1500,true,40,0,60,0,0,100,0,9,7,black,0,600,400,white,#0000,16.625,24,4,0,0,0,1,null,null,50,50,overlay,congruent,true,1
,,,,,html-keyboard-response,351,2.1.0,266239,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,352,2.0.0,266610,d2,true,371,,,,,,expTrial,e,true,"[""a"",""e"",""n"",""k""]",e,1500,true,40,90,60,0,90,100,0,9,7,black,0,600,400,white,#0000,16.545454545454547,22,4,0,0,0,1,null,null,50,50,overlay,congruent,true,2
,,,,,html-keyboard-response,353,2.1.0,267262,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,354,2.0.0,267723,d2,true,459,,,,,,expTrial,a,true,"[""a"",""e"",""n"",""k""]",a,1500,true,40,180,60,0,180,0,100,9,7,black,0,600,400,white,#0000,16.25,28,4,0,0,0,1,null,null,50,50,overlay,incongruent,true,3
,,,,,html-keyboard-response,355,2.1.0,268383,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,356,2.0.0,268882,d2,true,498,,,,,,expTrial,e,true,"[""a"",""e"",""n"",""k""]",e,1500,true,40,90,60,0,90,0,100,9,7,black,0,600,400,white,#0000,16.2,30,4,0,0,0,1,null,null,50,50,overlay,incongruent,true,4
,,,,,html-keyboard-response,357,2.1.0,269545,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,358,2.0.0,270002,d2,true,457,,,,,,expTrial,a,true,"[""a"",""e"",""n"",""k""]",a,1500,true,40,180,60,0,180,0,100,9,7,black,0,600,400,white,#0000,16.25925925925926,27,4,0,0,0,1,null,null,50,50,overlay,incongruent,true,5
,,,,,html-keyboard-response,359,2.1.0,270657,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,360,2.0.0,271163,d2,true,504,,,,,,expTrial,n,true,"[""a"",""e"",""n"",""k""]",n,1500,true,40,270,60,0,270,0,100,9,7,black,0,600,400,white,#0000,16.366666666666667,30,4,0,0,0,1,null,null,50,50,overlay,incongruent,true,6
,,,,,html-keyboard-response,361,2.1.0,271819,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,362,2.0.0,272299,d2,true,479,,,,,,expTrial,a,true,"[""a"",""e"",""n"",""k""]",a,1500,true,40,180,60,0,180,100,0,9,7,black,0,600,400,white,#0000,16.571428571428573,28,4,0,0,0,1,null,null,50,50,overlay,congruent,true,7
,,,,,html-keyboard-response,363,2.1.0,272950,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,364,2.0.0,273378,d2,true,426,,,,,,expTrial,n,true,"[""a"",""e"",""n"",""k""]",n,1500,true,40,270,60,0,270,100,0,9,7,black,0,600,400,white,#0000,16.115384615384617,26,4,0,0,0,1,null,null,50,50,overlay,congruent,true,8
,,,,,html-keyboard-response,365,2.1.0,274036,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,366,2.0.0,274458,d2,true,420,,,,,,expTrial,k,true,"[""a"",""e"",""n"",""k""]",k,1500,true,40,0,60,0,0,100,0,9,7,black,0,600,400,white,#0000,16.6,25,4,0,0,0,1,null,null,50,50,overlay,congruent,true,9
,,,,,html-keyboard-response,367,2.1.0,275122,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,368,2.0.0,275515,d2,true,391,,,,,,expTrial,e,true,"[""a"",""e"",""n"",""k""]",e,1500,true,40,90,60,0,90,100,0,9,7,black,0,600,400,white,#0000,16.391304347826086,23,4,0,0,0,1,null,null,50,50,overlay,congruent,true,10
,,,,,html-keyboard-response,369,2.1.0,276179,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,370,2.0.0,276650,d2,true,470,,,,,,expTrial,k,true,"[""a"",""e"",""n"",""k""]",k,1500,true,40,0,60,0,0,0,100,9,7,black,0,600,400,white,#0000,16.357142857142858,28,4,0,0,0,1,null,null,50,50,overlay,incongruent,true,11
,,,,,html-keyboard-response,371,2.1.0,277312,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,372,2.0.0,277874,d2,true,561,,,,,,expTrial,e,true,"[""a"",""e"",""n"",""k""]",e,1500,true,40,90,60,0,90,0,100,9,7,black,0,600,400,white,#0000,16.38235294117647,34,4,0,0,0,1,null,null,50,50,overlay,incongruent,true,12
,,,,,html-keyboard-response,373,2.1.0,278538,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,374,2.0.0,278994,d2,true,455,,,,,,expTrial,k,true,"[""a"",""e"",""n"",""k""]",k,1500,true,40,0,60,0,0,0,100,9,7,black,0,600,400,white,#0000,16.555555555555557,27,4,0,0,0,1,null,null,50,50,overlay,incongruent,true,13
,,,,,html-keyboard-response,375,2.1.0,279656,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,376,2.0.0,280090,d2,true,433,,,,,,expTrial,e,true,"[""a"",""e"",""n"",""k""]",e,1500,true,40,90,60,0,90,100,0,9,7,black,0,600,400,white,#0000,16.423076923076923,26,4,0,0,0,1,null,null,50,50,overlay,congruent,true,14
,,,,,html-keyboard-response,377,2.1.0,280743,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,378,2.0.0,281123,d2,true,378,,,,,,expTrial,a,true,"[""a"",""e"",""n"",""k""]",a,1500,true,40,180,60,0,180,100,0,9,7,black,0,600,400,white,#0000,16.304347826086957,23,4,0,0,0,1,null,null,50,50,overlay,congruent,true,15
,,,,,html-keyboard-response,379,2.1.0,281786,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,380,2.0.0,282274,d2,true,487,,,,,,expTrial,n,true,"[""a"",""e"",""n"",""k""]",n,1500,true,40,270,60,0,270,0,100,9,7,black,0,600,400,white,#0000,16.655172413793103,29,4,0,0,0,1,null,null,50,50,overlay,incongruent,true,16
,,,,,html-keyboard-response,381,2.1.0,282932,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,382,2.0.0,283418,d2,true,484,,,,,,expTrial,a,true,"[""a"",""e"",""n"",""k""]",a,1500,true,40,180,60,0,180,100,0,9,7,black,0,600,400,white,#0000,16.17241379310345,29,4,0,0,0,1,null,null,50,50,overlay,congruent,true,17
,,,,,html-keyboard-response,383,2.1.0,284077,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,384,2.0.0,284538,d2,true,460,,,,,,expTrial,n,true,"[""a"",""e"",""n"",""k""]",n,1500,true,40,270,60,0,270,0,100,9,7,black,0,600,400,white,#0000,16.321428571428573,28,4,0,0,0,1,null,null,50,50,overlay,incongruent,true,18
,,,,,html-keyboard-response,385,2.1.0,285193,d2,,null,<h1>+</h1>,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,rok,386,2.0.0,285651,d2,true,456,,,,,,expTrial,k,true,"[""a"",""e"",""n"",""k""]",k,1500,true,40,0,60,0,0,0,100,9,7,black,0,600,400,white,#0000,16.333333333333332,27,4,0,0,0,1,null,null,50,50,overlay,incongruent,true,19
